temperature,topic,source,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,model_id
0.65,Neighbor asks you to keep a strange secret.,anthropic,0.495173809406616,"[0.06770833333333333, 0.5182059151785714, -0.07263881138392857, 1.0117657001201923, 0.6390327785326086, -1.675537109375, 0.6856166294642857, 0.5808803013392857, 1.3788923783735796, 0.604638671875, 1.4598228053042763, 0.7436981201171875]","[-8.7734375, -34.7431640625, -86.8433837890625, -32.6923828125, -36.36553955078125, -10.52294921875, -25.440673828125, -37.11041259765625, -54.69757080078125, -9.385009765625, -38.42010498046875, -28.626220703125]","[-8.9765625, -41.998046875, -84.301025390625, -58.998291015625, -51.06329345703125, -7.171875, -35.039306640625, -45.24273681640625, -85.033203125, -12.408203125, -66.15673828125, -40.525390625]",allenai/OLMo-2-1124-13B
0.65,You overhear a conversation not meant for you.,anthropic,0.8815219373956115,"[-0.20819091796875, 0.910047029194079, 0.8314285278320312, 1.3052228291829426, 1.0841861300998263, 1.1053629557291667, 1.0760216346153846, 0.9120076497395834, 0.8375, 0.9616335355318509]","[-66.0205078125, -46.9835205078125, -27.2940673828125, -7.306571960449219, -33.151275634765625, -35.7994384765625, -35.57421875, -95.0364990234375, -35.47265625, -39.701141357421875]","[-61.856689453125, -64.2744140625, -40.596923828125, -15.137908935546875, -52.6666259765625, -52.3798828125, -49.5625, -133.3408203125, -48.03515625, -64.70361328125]",allenai/OLMo-2-1124-13B
0.65,Unexpected letter arrives with no return address or name.,anthropic,0.9186458236327397,"[-0.14677734375, 0.8141587201286765, 0.2301019521859976, 0.5983372738486842, 0.6141827901204427, 1.2600965954008556, 1.2976955837673612, 1.03046449025472, 2.0062103271484375, 1.4819878472222223]","[-52.384765625, -26.5372314453125, -56.9542236328125, -31.234619140625, -30.438934326171875, -41.22229766845703, -35.49755859375, -47.095741271972656, -34.644287109375, -30.078125]","[-49.44921875, -40.3779296875, -62.93687438964844, -42.60302734375, -45.1793212890625, -67.684326171875, -58.8560791015625, -71.82688903808594, -66.74365234375, -56.75390625]",allenai/OLMo-2-1124-13B
0.65,A chance meeting changes your entire daily routine.,anthropic,0.7572095932646794,"[-0.2805460470694083, 0.8231053719153771, 0.8895535469055176, 0.453765869140625, 1.8404651988636365, 0.9210392495860225, 0.4171002197265625, 1.2629065286545527, 0.5969195365905762, 0.6477864583333334]","[-69.86256408691406, -64.4489917755127, -41.015971183776855, -86.2784423828125, -35.7802734375, -42.77633285522461, -56.65135192871094, -46.43856143951416, -60.67758369445801, -33.69140625]","[-62.28782081604004, -85.8497314453125, -57.02793502807617, -98.98388671875, -76.2705078125, -63.960235595703125, -67.078857421875, -72.95959854125977, -82.16668701171875, -37.578125]",allenai/OLMo-2-1124-13B
0.65,You help a stranger and they never say thanks.,anthropic,0.8219940259827533,"[-0.089862060546875, 1.05055832862854, 1.2124842593544407, 1.5271772384643554, 0.6575516148617393, 0.3382013494318182, 0.9295726102941176, 0.8423978365384616, 0.9298650568181818]","[-48.298828125, -19.73917007446289, -35.484283447265625, -43.98526382446289, -21.797046661376953, -47.75, -36.814453125, -22.95703125, -47.59375]","[-46.5015869140625, -36.54810333251953, -58.521484375, -74.52880859375, -34.29052734375, -55.1904296875, -52.6171875, -33.908203125, -68.05078125]",allenai/OLMo-2-1124-13B
0.65,Lost phone reveals someone’s hidden double life.,anthropic,0.8819055481437537,"[0.043058696546052634, 0.5432391357421875, 0.9311012070754479, 1.0570271809895833, 1.2660713195800781, 1.0089547293526786, 0.892468904194079, 1.3133232116699218]","[-64.03791427612305, -134.29684448242188, -60.29677104949951, -80.552978515625, -59.890167236328125, -120.1083984375, -37.263671875, -65.6401596069336]","[-64.85602951049805, -161.45880126953125, -87.2987060546875, -118.60595703125, -90.27587890625, -176.60986328125, -54.2205810546875, -105.03985595703125]",allenai/OLMo-2-1124-13B
0.65,You see someone you know pretending not to notice.,anthropic,0.9039902405520539,"[-0.13669104325143913, 0.9879138867060343, 1.0092793978177583, 0.34979248046875, 1.1358642578125, 1.419663323296441, 1.1646165114182692, 1.1730007595486112, 1.1651368574662642, 0.7713259742373512]","[-60.37560272216797, -62.023327112197876, -46.03186798095703, -45.2548828125, -47.66650390625, -55.54029846191406, -25.089889526367188, -42.813720703125, -47.73667907714844, -46.274810791015625]","[-57.778472900390625, -91.6607437133789, -72.27313232421875, -50.8515625, -65.84033203125, -81.09423828125, -40.22990417480469, -63.927734375, -73.36968994140625, -62.47265625]",allenai/OLMo-2-1124-13B
0.65,Childhood home is up for sale again.,anthropic,0.6891118327034678,"[0.0140234375, 0.38059263229370116, 0.36841816902160646, 0.43524248846646013, 1.1897091638474238, 1.1141137343186598, 1.0534119144562752, 1.26152587890625, 0.3849690755208333]","[-73.814453125, -86.06235885620117, -107.09582328796387, -49.54273223876953, -42.33205604553223, -44.59278106689453, -44.77123260498047, -54.27142333984375, -43.4267578125]","[-74.1650390625, -101.28606414794922, -121.83255004882812, -62.164764404296875, -67.31594848632812, -73.55973815917969, -77.427001953125, -85.8095703125, -52.666015625]",allenai/OLMo-2-1124-13B
0.7,Old friend calls after twenty years of silence.,anthropic,1.091935336838884,"[-0.205859375, 1.056013924734933, 4.08984375, 1.8043212890625, 0.595390625, 0.8798177083333333, 0.5003255208333334, 0.8327996595850531, 0.7083699544270833, 1.0655691964285714, 0.6846964518229167]","[-41.283203125, -14.501998901367188, -2.5078125, -32.034912109375, -52.42822265625, -32.6640625, -36.66015625, -116.80375671386719, -15.52923583984375, -22.755859375, -52.6944580078125]","[-38.1953125, -29.28619384765625, -10.6875, -51.8824462890625, -67.31298828125, -45.861328125, -45.666015625, -160.942138671875, -26.15478515625, -30.21484375, -73.2353515625]",allenai/OLMo-2-1124-13B
0.7,You find someone’s wallet and recognize the photo inside.,anthropic,0.7655383434532333,"[0.0117889404296875, 0.24064127604166666, 0.8656158447265625, 0.756622314453125, 1.3569264131433822, 0.8090078934379246, 0.9968306929976852, 1.0868733723958333]","[-47.0052490234375, -57.1767578125, -37.213623046875, -79.675537109375, -24.2862548828125, -41.396846771240234, -49.0189208984375, -78.287109375]","[-47.24102783203125, -63.674072265625, -51.0634765625, -106.9139404296875, -47.35400390625, -60.0040283203125, -75.933349609375, -117.41455078125]",allenai/OLMo-2-1124-13B
0.7,Neighbor asks you to keep a strange secret.,anthropic,1.1808133380198595,"[0.06770833333333333, 0.5694986979166666, 0.33561290394176135, 0.8701904296875, 1.4791254997253418, 1.3468323416180081, 0.9554094587053571, 4.124430338541667, 0.6327667236328125, 0.7106781005859375, 1.1379616477272727, 2.6414642333984375, 0.4788946854440789]","[-8.7734375, -37.7822265625, -30.8780517578125, -44.31494140625, -26.5731201171875, -31.48632049560547, -33.802978515625, -6.83056640625, -36.690765380859375, -33.398681640625, -19.759765625, -26.019775390625, -33.9049072265625]","[-8.9765625, -46.32470703125, -38.26153564453125, -61.71875, -62.0721321105957, -55.729302644729614, -47.1787109375, -31.5771484375, -51.24440002441406, -44.76953125, -32.27734375, -68.283203125, -43.00390625]",allenai/OLMo-2-1124-13B
0.7,You overhear a conversation not meant for you.,anthropic,0.6700483064606273,"[-0.25096546519886365, 0.5557338169642857, 0.7143147786458334, 0.7631448412698413, 1.5542986733572823, 0.5455758231026786, 0.8082356770833333]","[-66.298828125, -39.52734375, -29.680419921875, -147.175537109375, -59.48729705810547, -60.665771484375, -53.9970703125]","[-60.777587890625, -47.3076171875, -42.5380859375, -195.253662109375, -103.00765991210938, -75.94189453125, -78.244140625]",allenai/OLMo-2-1124-13B
0.7,Unexpected letter arrives with no return address or name.,anthropic,0.8984754681721562,"[-0.17371768752733865, 0.7406723920036765, 0.6468170166015625, 0.6331961495535714, 1.5493214925130208, 0.8030029296875, 1.8126627604166667, 1.1177599676724137, 0.8741901676829268, 0.9808494931175595]","[-59.661911725997925, -27.7864990234375, -40.0657958984375, -45.7677001953125, -24.903488159179688, -43.697265625, -14.251953125, -55.65643310546875, -93.56494140625, -26.5255126953125]","[-55.4926872253418, -40.3779296875, -53.00213623046875, -63.4971923828125, -48.143310546875, -59.75732421875, -36.00390625, -88.07147216796875, -129.40673828125, -47.12335205078125]",allenai/OLMo-2-1124-13B
0.7,A chance meeting changes your entire daily routine.,anthropic,0.9016233298667757,"[-0.38701428865131576, 1.4692816053118025, 1.5823473679391962, 1.0528050472861843, 0.8783605238970589, 0.9482286241319444, 0.6838960193452381, 0.6941034226190477, 1.3981966291155135, 0.6960283476730873]","[-50.503173828125, -44.75060820579529, -34.476675033569336, -26.8931884765625, -29.599853515625, -41.797119140625, -47.111328125, -44.462890625, -26.127944946289062, -79.64034271240234]","[-43.14990234375, -75.60552191734314, -64.54127502441406, -46.896484375, -44.531982421875, -58.865234375, -61.47314453125, -59.0390625, -45.70269775390625, -99.82516479492188]",allenai/OLMo-2-1124-13B
0.7,You help a stranger and they never say thanks.,anthropic,0.6400746084045774,"[-0.13114420572916666, 0.31496465773809523, 0.9268360137939453, 0.2841751663773148, 1.2150899251302083, 0.6156005859375, 0.8036318874359131, 0.95849609375, 0.7730213512073864]","[-43.383056640625, -61.42578125, -44.605072021484375, -68.5216064453125, -11.696990966796875, -28.3017578125, -42.8658013343811, -33.892578125, -35.6097412109375]","[-41.0224609375, -68.0400390625, -59.4344482421875, -76.1943359375, -29.92333984375, -39.382568359375, -62.95659852027893, -53.0625, -52.6162109375]",allenai/OLMo-2-1124-13B
0.7,Lost phone reveals someone’s hidden double life.,anthropic,0.8977292744323329,"[-0.015197786791571256, 0.6423824750460111, 0.5514405114310128, 0.9672648111979166, 0.9952728271484375, 1.0748621622721355, 1.3727010091145833, 1.2165323893229167, 1.2743050711495536]","[-128.61447715759277, -60.94912242889404, -80.84188461303711, -57.74169921875, -39.16059875488281, -62.91241455078125, -65.82275390625, -33.867919921875, -66.6251220703125]","[-127.73300552368164, -77.65106678009033, -96.28221893310547, -80.9560546875, -54.089691162109375, -88.7091064453125, -98.767578125, -48.46630859375, -102.3056640625]",allenai/OLMo-2-1124-13B
0.7,You see someone you know pretending not to notice.,anthropic,0.9064219493122222,"[-0.02073206351353572, 0.5715160369873047, 0.8540852864583334, 0.6569038118634906, 1.6781087239583334, 0.8751755302602594, 1.6072823660714286, 0.8136287265353732, 1.121829125189012]","[-58.89991092681885, -57.23731994628906, -48.7080078125, -60.66836166381836, -32.810791015625, -37.33507800102234, -19.6806640625, -41.92011260986328, -59.149505615234375]","[-58.36087727546692, -70.95370483398438, -64.08154296875, -79.0616683959961, -57.982421875, -56.58893966674805, -42.1826171875, -56.5654296875, -93.92620849609375]",allenai/OLMo-2-1124-13B
0.7,Childhood home is up for sale again.,anthropic,0.6424532285564105,"[0.09093366350446429, 0.699026396780303, 0.63453125, 1.1394689223345589, 0.18421690804617746, 0.3898885773449409, 1.2166900634765625, 0.5113846710750035, 0.9159386044456845]","[-51.3045654296875, -60.7919921875, -71.763671875, -24.46875, -44.2028923034668, -112.89249801635742, -31.724365234375, -92.17072749137878, -40.558746337890625]","[-52.57763671875, -83.85986328125, -87.626953125, -43.8397216796875, -46.78192901611328, -128.8779296875, -51.19140625, -110.0691909790039, -59.79345703125]",allenai/OLMo-2-1124-13B
0.75,Old friend calls after twenty years of silence.,anthropic,1.2289858689265607,"[-0.205859375, 1.056013924734933, 4.08984375, 2.26239013671875, 3.2853190104166665, 0.8518569048713235, 0.039018110795454544, 0.45, 1.2613259592363912, 0.6993687947591146, 0.5793623490767046, 0.9039953527316241, 0.7041813777043269]","[-41.283203125, -14.501998901367188, -2.5078125, -14.122314453125, -15.8583984375, -27.1566162109375, -20.49658203125, -13.568359375, -62.345794677734375, -62.97369384765625, -18.44146728515625, -145.1439666748047, -34.4564208984375]","[-38.1953125, -29.28619384765625, -10.6875, -23.171875, -35.5703125, -41.63818359375, -20.92578125, -15.818359375, -101.4468994140625, -79.758544921875, -24.814453125, -209.32763671875, -52.76513671875]",allenai/OLMo-2-1124-13B
0.75,You find someone’s wallet and recognize the photo inside.,anthropic,0.7222726724085329,"[0.0117889404296875, 0.16838821411132812, 0.3556663111636513, 1.405712890625, 1.098316650390625, 1.4372827866498161, -0.08215761184692383, 0.34110966435185186, 1.2070278227329254, 1.2795910554773666]","[-47.0052490234375, -39.79463577270508, -53.023681640625, -43.0654296875, -50.503387451171875, -28.492950439453125, -46.41236114501953, -63.77294921875, -17.50989532470703, -30.664478302001953]","[-47.24102783203125, -44.00434112548828, -59.781341552734375, -71.1796875, -77.9613037109375, -52.9267578125, -45.09783935546875, -72.98291015625, -36.82234048843384, -52.41752624511719]",allenai/OLMo-2-1124-13B
0.75,Neighbor asks you to keep a strange secret.,anthropic,0.8196131758377314,"[0.06770833333333333, 0.5694986979166666, 0.159423828125, 0.7385446648848685, 0.8595958508943257, 0.7026654411764706, 0.7452324761284722, 1.0108043670654296, 1.05194091796875, 0.36095171708327073, 0.8542131696428571, 2.7147786458333334]","[-8.7734375, -37.7822265625, -36.67138671875, -38.47216796875, -40.2197265625, -31.359375, -49.8692626953125, -27.701583862304688, -25.6171875, -58.7972469329834, -23.162109375, -43.0712890625]","[-8.9765625, -46.32470703125, -40.1787109375, -52.5045166015625, -56.55204772949219, -43.3046875, -63.283447265625, -47.91767120361328, -42.4482421875, -68.18199157714844, -35.12109375, -83.79296875]",allenai/OLMo-2-1124-13B
0.75,You overhear a conversation not meant for you.,anthropic,0.9017411451411427,"[-0.10721079508463542, 0.55078125, 1.5895182291666667, 0.7810836973644438, 0.8863394601004464, 1.528125, 0.7732833059210527, 1.4231073288690477, 0.9767223539806548, 0.61566162109375]","[-54.16266632080078, -38.212890625, -37.150390625, -43.53801918029785, -19.907958984375, -15.0078125, -37.8974609375, -29.25048828125, -37.01177978515625, -34.84588623046875]","[-51.91123962402344, -49.228515625, -56.224609375, -59.94077682495117, -38.521087646484375, -30.2890625, -52.58984375, -59.1357421875, -57.52294921875, -46.54345703125]",allenai/OLMo-2-1124-13B
0.75,Unexpected letter arrives with no return address or name.,anthropic,0.928337466865198,"[-0.17262178308823528, 1.1230400933159723, 0.1872990926106771, 1.5701526495126576, 1.2933756510416667, 0.9044906616210937, 1.2548595610119047, 0.6940582275390625, 1.5003830482219827]","[-49.201171875, -28.13671875, -75.24198913574219, -14.990528106689453, -18.646728515625, -32.321319580078125, -45.77392578125, -39.17510986328125, -72.606689453125]","[-46.2666015625, -48.3514404296875, -80.8609619140625, -35.402512550354004, -38.04736328125, -50.4111328125, -72.1259765625, -53.0562744140625, -116.1177978515625]",allenai/OLMo-2-1124-13B
0.75,A chance meeting changes your entire daily routine.,anthropic,0.801835484904593,"[-0.1985484935619213, 1.0115909576416016, 0.34280960648148145, 0.9703165690104166, 0.8887157440185547, 2.200577445652174, 0.8397825104849679, 0.46140625, 0.6998687744140625]","[-75.18905639648438, -74.17462158203125, -82.806640625, -66.28271484375, -35.21246337890625, -53.13671875, -70.46929121017456, -66.00390625, -45.67091369628906]","[-69.8282470703125, -98.45280456542969, -92.0625, -89.5703125, -56.54164123535156, -103.75, -99.86167907714844, -77.5390625, -56.1689453125]",allenai/OLMo-2-1124-13B
0.75,You help a stranger and they never say thanks.,anthropic,0.9137175310434316,"[0.07565487132352941, 1.476611328125, 1.038818359375, 0.708221435546875, 0.8370884486607143, 1.0903971354166666, 1.028271198272705, 1.17919921875, 0.45059724954458386, 1.5124420166015624, 0.6535915798611112]","[-44.90185546875, -56.4951171875, -54.53076171875, -44.6470947265625, -19.84326171875, -20.32763671875, -18.616371154785156, -42.869140625, -59.391984939575195, -20.779388427734375, -59.553955078125]","[-46.18798828125, -86.02734375, -77.384765625, -58.8115234375, -31.5625, -36.68359375, -35.06871032714844, -68.8115234375, -71.10751342773438, -35.90380859375, -71.318603515625]",allenai/OLMo-2-1124-13B
0.75,Lost phone reveals someone’s hidden double life.,anthropic,0.8005154161078409,"[0.017655806107954544, 0.8933269794170673, 0.5482951601346334, 1.1608248623934658, 1.3698588404162177, 1.22822265625, 0.5672268337673612, 0.8174089704241071, 0.601818636059761]","[-57.17805099487305, -122.9139404296875, -58.95035219192505, -71.49063110351562, -54.27824401855469, -42.2109375, -42.075042724609375, -46.86810302734375, -85.86366033554077]","[-57.56647872924805, -169.366943359375, -72.10943603515625, -109.7978515625, -94.004150390625, -66.775390625, -57.390167236328125, -64.03369140625, -105.12185668945312]",allenai/OLMo-2-1124-13B
0.75,You see someone you know pretending not to notice.,anthropic,0.8763338874946024,"[-0.40704839369829965, 1.186358642578125, 1.3181338102921196, 0.37528773716517855, 1.5834720223038286, 0.8842055797576904, 1.0519326400756837, 1.6562912680886008, 0.5585467998798077, 0.5561587685032895]","[-60.36869812011719, -63.5924072265625, -50.647125244140625, -36.0538330078125, -48.70877981185913, -27.889087677001953, -57.472779273986816, -26.70151138305664, -67.5078125, -34.9622802734375]","[-53.448875427246094, -87.319580078125, -80.96420288085938, -41.307861328125, -91.4625244140625, -42.036376953125, -83.7710952758789, -44.92071533203125, -82.030029296875, -45.529296875]",allenai/OLMo-2-1124-13B
0.75,Childhood home is up for sale again.,anthropic,0.6562549583025566,"[0.2415718410326087, 0.7800533294677734, 0.8077001157014266, 0.42687909356478987, 0.4296875, 0.9197398998119213, 1.1898265165441178, 0.5850219184702093, 0.5476150512695312, 0.12173227163461539, 1.1689770038311298]","[-63.60693359375, -51.641456604003906, -39.99009704589844, -58.761741638183594, -0.46875, -55.191436767578125, -31.3291015625, -62.75464940071106, -30.0906982421875, -36.24560546875, -15.604385375976562]","[-69.1630859375, -67.24252319335938, -58.56719970703125, -71.1412353515625, -0.8984375, -80.0244140625, -51.55615234375, -75.62513160705566, -38.8525390625, -37.828125, -30.80108642578125]",allenai/OLMo-2-1124-13B
0.7999999999999999,Old friend calls after twenty years of silence.,anthropic,0.7096612045789743,"[-0.0615234375, 0.6624837239583333, 0.5974809328715006, 0.40083470837823276, 0.9487864176432291, 0.9508498055594308, 0.7577039930555556, 1.1767998897668086, 0.9535348074776786]","[-46.4853515625, -77.416748046875, -40.45602035522461, -60.429443359375, -33.1419677734375, -57.52854919433594, -35.21875, -68.20005798339844, -24.8966064453125]","[-45.439453125, -97.291259765625, -54.795562744140625, -72.05364990234375, -55.912841796875, -84.15234375, -48.857421875, -107.03445434570312, -38.24609375]",allenai/OLMo-2-1124-13B
0.7999999999999999,You find someone’s wallet and recognize the photo inside.,anthropic,0.8313864492068153,"[0.03389706818953804, 0.07562705874443054, 0.86627197265625, 1.5948410034179688, 1.53631591796875, 0.8287417763157895, 0.5959087477789985, 1.1705856323242188, 0.32986328125, 1.170042558149858, 0.9431559244791666]","[-60.8194580078125, -48.65012264251709, -37.63427734375, -35.2213134765625, -11.4970703125, -46.52490234375, -35.87925624847412, -28.1300048828125, -68.83935546875, -14.423965454101562, -36.382568359375]","[-61.599090576171875, -51.07018852233887, -44.564453125, -79.87686157226562, -36.078125, -62.27099609375, -46.605613708496094, -46.859375, -77.0859375, -27.29443359375, -53.359375]",allenai/OLMo-2-1124-13B
0.7999999999999999,Neighbor asks you to keep a strange secret.,anthropic,0.6984098798895743,"[0.06770833333333333, 0.42727088928222656, 0.2673775355021159, 0.35499988902698865, 0.6042546811311141, 1.3544556544377253, 0.29296875, 1.5476888020833333, 1.2534500925164473, 0.846826171875, 0.9992937360491071, 0.3646240234375]","[-8.7734375, -45.50442552566528, -29.18011474609375, -45.59857177734375, -38.18121337890625, -52.67428970336914, -0.265625, -28.0380859375, -55.1961669921875, -34.18896484375, -28.2559814453125, -56.1796875]","[-8.9765625, -54.049843311309814, -35.59717559814453, -53.4085693359375, -52.079071044921875, -87.89013671875, -0.55859375, -46.6103515625, -79.01171875, -51.12548828125, -42.24609375, -64.9306640625]",allenai/OLMo-2-1124-13B
0.7999999999999999,You overhear a conversation not meant for you.,anthropic,0.745018572545734,"[-0.29186058044433594, 0.5448931525735294, 0.5360288619995117, 1.2564895629882813, 1.3200277709960937, 0.7750244140625, 0.85634765625, 0.8067058694773707, 1.1001654730902777, 0.5463635444641113]","[-67.43110656738281, -34.88818359375, -36.55998992919922, -42.719818115234375, -45.384986877441406, -31.3514404296875, -51.640625, -53.31103515625, -37.897705078125, -52.439029693603516]","[-60.42645263671875, -44.1513671875, -49.4246826171875, -67.849609375, -78.38568115234375, -44.52685546875, -68.767578125, -76.70550537109375, -57.70068359375, -63.36630058288574]",allenai/OLMo-2-1124-13B
0.7999999999999999,Unexpected letter arrives with no return address or name.,anthropic,0.9261897420109739,"[-0.137939453125, 1.1677892348345589, 0.27842943596117425, 1.2196941375732422, 1.341477882862091, 0.8310957928093112, 1.79482421875, 0.9141466864224138]","[-56.63037109375, -24.642578125, -64.37115478515625, -30.67505931854248, -22.42646098136902, -82.44012451171875, -29.4443359375, -39.064697265625]","[-53.733642578125, -44.4949951171875, -73.559326171875, -57.50833034515381, -49.25601863861084, -123.163818359375, -65.3408203125, -65.574951171875]",allenai/OLMo-2-1124-13B
0.7999999999999999,A chance meeting changes your entire daily routine.,anthropic,0.9306723200842025,"[-0.25963632684004934, 0.7073415120442709, 0.7004282098067435, 1.8648056030273437, 1.1716530539772727, 0.84375, 0.5820777529761905, 0.4115992954799107, 2.5005326704545454, 0.615234375, 1.099609375]","[-61.012237548828125, -52.644622802734375, -51.636688232421875, -25.3973388671875, -42.7431640625, -29.537109375, -53.841796875, -33.18194580078125, -31.822265625, -42.5078125, -42.5234375]","[-56.07914733886719, -69.62081909179688, -64.94482421875, -62.693450927734375, -68.51953125, -44.724609375, -66.0654296875, -38.9443359375, -59.328125, -51.736328125, -60.1171875]",allenai/OLMo-2-1124-13B
0.7999999999999999,You help a stranger and they never say thanks.,anthropic,0.8698288727921888,"[-0.08376348586309523, 0.7902291004474347, 1.1359810207201086, 0.6994065504807693, 2.09100341796875, 0.807464599609375, 0.9114412006578947, 0.6186152866908482, 0.8580821644176136]","[-47.93896484375, -59.39416027069092, -34.8116455078125, -65.1923828125, -38.672119140625, -29.67822265625, -41.2216796875, -33.75718688964844, -35.3843994140625]","[-46.179931640625, -79.94011688232422, -60.939208984375, -83.376953125, -80.4921875, -42.59765625, -58.5390625, -46.74810791015625, -54.26220703125]",allenai/OLMo-2-1124-13B
0.7999999999999999,Lost phone reveals someone’s hidden double life.,anthropic,0.8075084560565124,"[0.043058696546052634, 0.99031005859375, 0.8079561505998883, 0.5112843667307208, 0.8540514739784034, 0.8278652954101563, 1.1962193080357142, 1.0091931573275863, 1.0276375972863399]","[-64.03791427612305, -68.27947998046875, -101.79299926757812, -62.437538146972656, -60.51318120956421, -58.639793395996094, -46.5576171875, -49.5498046875, -54.86591339111328]","[-64.85602951049805, -93.0372314453125, -135.72715759277344, -78.287353515625, -92.11308574676514, -79.33642578125, -80.0517578125, -78.81640625, -88.7779541015625]",allenai/OLMo-2-1124-13B
0.7999999999999999,You see someone you know pretending not to notice.,anthropic,0.9367969813590157,"[0.05910895852481618, 0.6612346967061361, 0.7948109019886364, 0.4399808134351458, 1.9182771381578947, 1.4150933159722223, 1.3277994791666667, 1.4972564697265625, 0.3176110585530599]","[-53.537322998046875, -65.90951156616211, -34.703857421875, -84.15738201141357, -53.275390625, -45.4228515625, -26.31640625, -47.497802734375, -70.55201721191406]","[-54.54217529296875, -81.77914428710938, -52.189697265625, -96.47684478759766, -89.72265625, -83.63037109375, -42.25, -77.44293212890625, -78.1746826171875]",allenai/OLMo-2-1124-13B
0.7999999999999999,Childhood home is up for sale again.,anthropic,0.7736798399653664,"[0.046303287629158266, 0.16890462239583334, 1.0883862725619613, 0.6031484398348578, 0.7740740094866071, 1.3143839836120605, 0.8489888509114584, 0.769775390625, 0.7546328590029762, 1.36820068359375]","[-91.07653045654297, -71.3814697265625, -56.740509033203125, -61.492875933647156, -57.057861328125, -34.32755470275879, -43.798095703125, -43.81591796875, -27.2698974609375, -39.098876953125]","[-92.51193237304688, -77.96875, -88.3037109375, -78.98418068885803, -78.73193359375, -60.615234375, -64.173828125, -63.830078125, -43.1171875, -66.462890625]",allenai/OLMo-2-1124-13B
0.85,Old friend calls after twenty years of silence.,anthropic,0.6978574450472089,"[-0.054768880208333336, 0.4116563468143858, 1.1941849557976973, 0.5789240056818182, 0.5953753436053241, 0.9692593383789062, 0.6455078125, 0.5917851374699519, 1.3015374077690973, 0.7451129826632413]","[-32.802490234375, -40.41972351074219, -41.8863525390625, -12.1171875, -56.2108154296875, -40.023109436035156, -34.21435546875, -49.150115966796875, -22.129913330078125, -29.8134126663208]","[-31.98095703125, -52.357757568359375, -64.57586669921875, -18.4853515625, -72.28594970703125, -64.25459289550781, -45.18798828125, -64.53652954101562, -33.84375, -46.20589828491211]",allenai/OLMo-2-1124-13B
0.85,You find someone’s wallet and recognize the photo inside.,anthropic,0.674146519041898,"[0.07377288455054873, 0.17346336728050596, 0.43984549386160715, 0.7073327927362352, 1.0707626342773438, 0.3492767333984375, 0.8796900699013158, 0.9049275716145834, 0.9329384251644737, 1.2094552176339286]","[-53.59836196899414, -32.319427490234375, -42.70361328125, -54.53858947753906, -75.721435546875, -41.39752197265625, -37.291748046875, -39.1419677734375, -22.744873046875, -20.3209228515625]","[-55.147592544555664, -35.962158203125, -55.019287109375, -69.392578125, -109.98583984375, -48.383056640625, -54.005859375, -55.4306640625, -40.470703125, -28.787109375]",allenai/OLMo-2-1124-13B
0.85,Neighbor asks you to keep a strange secret.,anthropic,0.8080699055251654,"[0.06770833333333333, 0.5182059151785714, -0.03486091859879032, 0.8814919211647727, 0.3446248372395833, 0.240234375, 1.1568222045898438, 1.8113679885864258, 2.0601283482142856, 0.39817659782640863, 0.8427734375, 1.0329473586309523, 1.1852883731617647]","[-8.7734375, -34.7431640625, -57.8887939453125, -54.208740234375, -56.73675537109375, -0.318359375, -29.84619140625, -32.97993469238281, -7.6611328125, -74.49059867858887, -7.1494140625, -36.5185546875, -29.3037109375]","[-8.9765625, -41.998046875, -56.80810546875, -73.6015625, -66.0416259765625, -0.55859375, -48.3553466796875, -61.961822509765625, -22.08203125, -87.63042640686035, -10.5205078125, -58.21044921875, -49.45361328125]",allenai/OLMo-2-1124-13B
0.85,You overhear a conversation not meant for you.,anthropic,1.1991962680344508,"[-0.40743215460526316, 0.8087318821957237, 0.7188232421875, 1.2914462619357638, 1.7943115234375, 1.9886918501420454, 1.463782269021739, 1.5591634114583333, 1.702880859375, 2.5247395833333335, 1.3798304966517858, 0.5351284572056362, 0.22945380210876465]","[-58.009765625, -29.79327392578125, -20.1583251953125, -59.930267333984375, -23.995361328125, -27.2681884765625, -64.0634765625, -36.2705078125, -50.52490234375, -16.65625, -46.1658935546875, -60.54301452636719, -22.642154693603516]","[-50.2685546875, -45.1591796875, -30.940673828125, -94.79931640625, -41.9384765625, -71.0194091796875, -97.73046875, -54.98046875, -87.98828125, -31.8046875, -75.142333984375, -75.526611328125, -26.31341552734375]",allenai/OLMo-2-1124-13B
0.85,Unexpected letter arrives with no return address or name.,anthropic,0.8498418557425659,"[-0.4311604817708333, 1.391021728515625, 0.5751911163330078, 1.7085757048233696, 1.1690031352796053, 0.8899739583333334, 0.6462878286838531]","[-34.499755859375, -34.4879150390625, -84.98753356933594, -53.3004150390625, -43.3797607421875, -35.11328125, -107.41653180122375]","[-28.0323486328125, -56.7442626953125, -107.99517822265625, -92.59765625, -65.5908203125, -45.79296875, -143.60865020751953]",allenai/OLMo-2-1124-13B
