topic,model,history,story,sentence,sequentiality,story_type
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,5,0.97421875,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,5,0.9482421875,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,5,0.9408203125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,5,0.79677734375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,5,1.18603515625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,5,1.02509765625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,5,1.40078125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,5,1.1833984375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,5,1.40078125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,5,1.1833984375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,5,0.8142578125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,5,0.8748046875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,5,1.1509765625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,5,1.2693359375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,5,1.30859375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,5,1.422265625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,5,1.30859375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,5,1.422265625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,5,1.0705078125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,5,0.95634765625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,5,1.196337890625,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,5,0.97939453125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,5,1.1991455078125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,5,0.990673828125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,5,1.1991455078125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,5,0.990673828125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,5,0.565625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,5,1.1208984375,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,5,0.8201171875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,5,1.20625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,5,0.7513671875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,5,1.3109375,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,5,0.7513671875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,5,1.3109375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,6,0.6414499282836914,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,6,0.4024162292480469,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,6,0.994255781173706,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,6,0.8039431571960449,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,6,0.9960036277770996,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,6,0.812424898147583,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,6,0.9960036277770996,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,6,0.812424898147583,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,6,1.215234375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,6,0.8108723958333334,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,6,1.4162109375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,6,1.064501953125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,6,1.3344156901041666,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,6,1.0235432942708333,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,6,1.3344156901041666,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,6,1.0235432942708333,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,6,0.6454734802246094,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,6,0.8132791519165039,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,6,0.9329216480255127,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,6,1.1028079986572266,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,6,0.9647388458251953,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,6,1.0424375534057617,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,6,0.9647388458251953,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,6,1.0424375534057617,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,6,0.9035110473632812,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,6,0.7310752868652344,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,6,1.2900943756103516,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,6,1.158522605895996,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,6,1.631429672241211,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,6,1.3812284469604492,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,6,1.631429672241211,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,6,1.3812284469604492,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,6,0.8034634590148926,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,6,0.7983307838439941,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,6,1.4791596233844757,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,6,1.3448007106781006,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,6,1.336766541004181,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,6,1.3494465351104736,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,6,1.336766541004181,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,6,1.3494465351104736,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,7,0.45460216815655047,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,7,0.30535184420072115,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,7,0.4551397470327524,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,7,0.36641751802884615,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,7,0.5685160710261419,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,7,0.45279165414663464,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,7,0.7457639254056491,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,7,0.5907099797175481,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,7,0.57564453125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,7,0.400703125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,7,0.66283203125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,7,0.412490234375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,7,0.665009765625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,7,0.4080859375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,7,0.76095703125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,7,0.4691796875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,7,0.4010461660531851,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,7,0.40595392080453724,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,7,0.3486639169546274,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,7,0.27027262174166167,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,7,0.4593670184795673,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,7,0.3798373295710637,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,7,0.5707674760084885,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,7,0.40094669048602766,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,7,0.5722175011268029,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,7,0.47038503793569714,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,7,0.5105144794170673,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,7,0.3744465754582332,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,7,0.6407392941988431,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,7,0.4589045597956731,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,7,0.8565358382004958,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,7,0.7245407104492188,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,7,0.5612426904531626,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,7,0.6121916770935059,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,7,0.5498357185950646,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,7,0.5580579867729774,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,7,0.5261987172640287,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,7,0.6155398808992826,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,7,0.7713037270766038,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,7,0.6301939120659461,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,8,1.0579969618055556,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,8,1.0989854600694444,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,8,1.1441786024305556,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,8,1.1427951388888888,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,8,1.1088053385416667,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,8,1.1669786241319444,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,8,1.2370198567708333,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,8,1.1291639539930556,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,8,0.9967719184027778,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,8,1.00244140625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,8,1.0410970052083333,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,8,0.9625379774305556,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,8,1.12060546875,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,8,1.085205078125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,8,1.1953667534722223,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,8,1.117919921875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,8,1.1320665147569444,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,8,1.0635715060763888,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,8,1.2625189887152777,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,8,1.3343234592013888,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,8,1.2972412109375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,8,1.2952202690972223,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,8,1.2668524848090277,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,8,1.2627834743923612,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,8,1.1606987847222223,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,8,0.9210611979166666,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,8,1.2692599826388888,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,8,1.0811089409722223,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,8,1.1337144639756944,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,8,1.0634494357638888,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,8,1.3612128363715277,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,8,1.1479220920138888,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,8,1.2325778537326388,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,8,1.2328152126736112,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,8,0.9649319118923612,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,8,1.2540757921006944,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,8,1.1890970865885417,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,8,1.3787909613715277,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,8,1.4490119086371527,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,8,1.6141323513454862,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,9,1.23525390625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,9,0.80546875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,9,1.51015625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,9,1.1224609375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,9,1.55859375,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,9,1.122265625,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,9,1.6775390625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,9,1.2408203125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,9,0.8740234375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,9,0.5650390625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,9,1.2896484375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,9,0.9703125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,9,1.29296875,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,9,0.973046875,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,9,1.309375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,9,0.9880859375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,9,0.5958984375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,9,0.9783203125,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,9,1.06015625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,9,1.329296875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,9,1.03251953125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,9,1.321484375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,9,1.0251953125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,9,1.28994140625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,9,0.6748046875,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,9,0.666259765625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,9,1.2068359375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,9,0.987548828125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,9,1.32724609375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,9,1.006982421875,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,9,1.4740234375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,9,1.183935546875,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,9,1.49970703125,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,9,1.6607421875,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,9,2.087890625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,9,2.25400390625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,9,2.2166015625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,9,2.2734375,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,9,2.13798828125,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,9,2.200390625,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,10,1.8152043269230769,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,10,1.9091045673076923,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,10,2.032451923076923,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,10,1.9666466346153846,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,10,2.0138221153846154,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,10,1.9666466346153846,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,10,2.0557391826923075,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,10,2.038837139423077,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,10,1.7566105769230769,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,10,1.6268028846153846,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,10,1.6703725961538463,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,10,1.5625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,10,1.6694711538461537,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,10,1.5967548076923077,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,10,1.8323317307692308,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,10,1.7421875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,10,1.7475961538461537,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,10,1.6198918269230769,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,10,1.6138822115384615,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,10,1.6265024038461537,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,10,1.6331129807692308,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,10,1.6724759615384615,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,10,1.7205528846153846,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,10,1.7274639423076923,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,10,1.5632512019230769,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,10,1.4331430288461537,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,10,1.4624399038461537,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,10,1.2181490384615385,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,10,1.4120342548076923,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,10,1.2756159855769231,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,10,1.3503605769230769,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,10,1.2898137019230769,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,10,1.7841796875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,10,1.7020733173076923,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,10,1.8643329326923077,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,10,1.8227914663461537,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,10,1.7798978365384615,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,10,1.7397085336538463,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,10,1.8911508413461537,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,10,1.7880859375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,11,1.14091796875,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,11,0.93662109375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,11,0.9091796875,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,11,0.68837890625,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,11,1.176953125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,11,0.83798828125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,11,1.1814453125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,11,0.89091796875,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,11,0.9373046875,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,11,0.79736328125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,11,0.7451171875,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,11,0.5837890625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,11,0.80078125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,11,0.67939453125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,11,0.844140625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,11,0.7421875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,11,0.754833984375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,11,0.54638671875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,11,0.6763671875,naive
