topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,11,1.0859587987263997,-28.26953125,-49.9453125,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,11,0.7124474843343099,-49.20849609375,-45.890625,clairvoyant
A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,12,1.11456298828125,-20.99276351928711,-28.59131622314453,naive
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,12,1.45458984375,-13.00079345703125,-29.2333984375,clairvoyant
A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,12,1.72265625,-37.822509765625,-43.294921875,naive
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,12,1.727783203125,-13.35546875,-32.7099609375,clairvoyant
A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,12,1.3243408203125,-48.71479797363281,-62.69091796875,naive
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,12,1.218505859375,-30.07421875,-36.99609375,clairvoyant
A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,12,1.6434326171875,-21.67919921875,-39.28125,naive
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,12,1.66455078125,-17.1141357421875,-31.638671875,clairvoyant
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,12,1.1322021484375,-19.3671875,-27.7734375,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,12,1.6087646484375,-21.322021484375,-39.630859375,clairvoyant
A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,13,0.42820601029829547,-38.52214050292969,-41.02667236328125,naive
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,13,0.5423861416903409,-20.7890625,-34.10546875,clairvoyant
A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,13,0.06978515625,-60.4453125,-79.5556640625,naive
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,13,0.0125390625,-28.87109375,-45.59375,clairvoyant
A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,13,0.8580433238636364,-35.6448974609375,-39.420654296875,naive
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,13,1.2870094992897727,-28.2763671875,-35.1953125,clairvoyant
A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,13,0.7024813565340909,-43.60302734375,-40.9521484375,naive
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,13,0.86865234375,-23.25696849822998,-31.101755142211914,clairvoyant
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,13,0.7258966619318182,-19.022459983825684,-33.41075134277344,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,13,1.3579434481534092,-32.82470703125,-40.478515625,clairvoyant
A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,14,1.5387073863636365,-11.46453857421875,-29.946044921875,naive
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,14,1.5387073863636365,-45.49853515625,-55.858154296875,clairvoyant
A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,14,0.8462357954545454,-26.95703125,-32.30029296875,naive
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,14,0.8968394886363636,-17.3408203125,-36.9140625,clairvoyant
A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,14,1.4591619318181819,-16.31439208984375,-38.330078125,naive
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,14,1.2808948863636365,-19.49609375,-28.1875,clairvoyant
A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,14,1.6232244318181819,-24.469329833984375,-43.9375,naive
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,14,1.5202414772727273,-37.606266021728516,-50.63777160644531,clairvoyant
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,14,1.3233309659090908,-23.5927734375,-32.650390625,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,14,0.8362926136363636,-53.73486328125,-69.70458984375,clairvoyant
A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,15,0.3641690340909091,-31.6875,-46.244140625,naive
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,15,0.3363591974431818,-29.003082275390625,-39.8798828125,clairvoyant
A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,15,0.57421875,-34.587890625,-53.78125,naive
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,15,0.5901988636363636,-44.08984375,-44.05859375,clairvoyant
A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,15,1.0368097478693181,-23.51181983947754,-32.01875686645508,naive
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,15,1.6649169921875,-16.94364356994629,-31.805906295776367,clairvoyant
A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,15,0.8050870028409091,-36.42822265625,-41.994140625,naive
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,15,0.34325062144886365,-12.30615234375,-35.37109375,clairvoyant
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,15,0.988800048828125,-40.878509521484375,-57.43896484375,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,15,1.3769642223011365,-26.9755859375,-36.8662109375,clairvoyant
A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,16,2.0183919270833335,-17.705078125,-42.91796875,naive
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,16,1.1080729166666667,-15.888580322265625,-40.3125,clairvoyant
A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,16,1.2875162760416667,-19.97265625,-28.57421875,naive
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,16,0.679931640625,-24.090576171875,-45.58642578125,clairvoyant
A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,16,2.3284505208333335,-35.55030059814453,-44.09967041015625,naive
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,16,1.8741861979166667,-24.6552734375,-37.525390625,clairvoyant
A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,16,1.8063151041666667,-55.574462890625,-85.44921875,naive
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,16,0.5765787760416666,-35.09375,-44.29296875,clairvoyant
A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,16,1.5994466145833333,-28.5718994140625,-43.718505859375,naive
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,16,1.2230428059895833,-26.338134765625,-41.0146484375,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,0,-0.1515625,-44.40625,-42.890625,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,0,-0.15859375,-30.7398681640625,-40.0078125,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,0,-0.2265625,-25.2340087890625,-33.64508056640625,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,0,-0.27421875,-39.305145263671875,-49.64202880859375,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,0,-0.8283203125,-28.078125,-27.833984375,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,0,-0.165234375,-23.849609375,-34.774658203125,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,0,-0.184375,-18.625,-23.3359375,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,0,-0.1076171875,-35.105445861816406,-47.5362548828125,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,0,-0.119921875,-15.9415283203125,-24.83154296875,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,0,0.1658203125,-25.43243408203125,-35.111328125,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,1,0.92679443359375,-33.24072265625,-44.0126953125,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,1,1.52412109375,-10.52734375,-20.34765625,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,1,0.120703125,-42.66064453125,-56.87158203125,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,1,0.4720703125,-107.1995849609375,-123.76983642578125,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,1,1.120458984375,-18.982391357421875,-31.3681640625,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,1,0.682568359375,-42.7421875,-41.15625,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,1,1.0696441650390625,-27.9306640625,-43.171875,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,1,0.9322509765625,-24.9112548828125,-33.358154296875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,1,1.15054931640625,-38.577003479003906,-52.261627197265625,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,1,0.819561767578125,-27.37109375,-30.4091796875,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,2,0.7646428888494318,-27.5947265625,-43.996826171875,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,2,0.7678999467329546,-18.537109375,-23.953125,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,2,0.30872691761363635,-33.390899658203125,-46.353118896484375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,2,0.5091885653409091,-15.58673095703125,-26.2021484375,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,2,0.7634665749289773,-24.07666015625,-33.46875,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,2,0.3724032315340909,-34.23046875,-48.927490234375,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,2,0.8938959295099432,-11.21875,-22.21484375,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,2,1.2877530184659092,-47.83154296875,-66.002685546875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,2,0.9946511008522727,-102.4185791015625,-116.94515991210938,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,2,0.8982044566761364,-19.763641357421875,-31.295608520507812,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,3,0.6891255696614583,-45.359375,-43.09375,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,3,0.9123082478841146,-35.77734375,-36.984375,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,3,0.8977152506510416,-29.0703125,-32.46630859375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,3,0.9335103352864583,-39.4898681640625,-52.955596923828125,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,3,0.9059148152669271,-28.1513671875,-32.763671875,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,3,0.9682360331217448,-26.6650390625,-35.8837890625,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,3,0.6143931070963542,-21.37109375,-26.98046875,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,3,0.5944147745768229,-39.45368957519531,-53.23779296875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,3,0.5115268071492513,-13.139892578125,-25.81298828125,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,3,1.232397969563802,-26.78271484375,-34.60400390625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,4,-0.022194602272727272,-26.81256103515625,-38.8232421875,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,4,0.2761896306818182,-13.625,-22.69140625,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,4,0.41930042613636365,-48.8223876953125,-64.796875,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,4,0.4346590909090909,-111.39328002929688,-123.5301513671875,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,4,0.44779829545454547,-19.073974609375,-32.45361328125,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,4,0.6625532670454546,-46.265625,-43.5234375,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,4,0.2994939630681818,-32.541015625,-37.26171875,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,4,1.0331143465909092,-29.17822265625,-34.779296875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,4,0.9027876420454546,-39.16021728515625,-53.162872314453125,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,4,1.1641068892045454,-26.8759765625,-31.6572265625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,5,0.7803606305803571,-29.7607421875,-41.214111328125,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,5,1.1715785435267858,-20.87109375,-24.1171875,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,5,0.6145833333333334,-37.70459747314453,-51.92913818359375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,5,0.7635579427083333,-13.3599853515625,-23.962646484375,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,5,0.42972237723214285,-25.520751953125,-31.697998046875,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,5,0.7602887834821429,-29.1885986328125,-44.55029296875,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,5,0.5544782366071429,-13.69921875,-22.90625,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,5,0.8945225306919643,-49.12835693359375,-69.42041015625,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,5,0.5945521763392857,-106.42218017578125,-121.36676025390625,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,5,0.4693385532924107,-19.02557373046875,-29.7325439453125,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,6,0.6729910714285714,-49.435546875,-41.15234375,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,6,0.7737165178571429,-29.67822265625,-40.8828125,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,6,0.8013392857142857,-24.971923828125,-33.37005615234375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,6,0.46372767857142855,-31.587684631347656,-45.17640686035156,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,6,1.5022321428571428,-24.568359375,-29.494140625,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,6,1.375,-21.6259765625,-27.64208984375,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,6,1.3616071428571428,-13.44921875,-23.96484375,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,6,1.4681919642857142,-28.285919189453125,-46.237548828125,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,6,0.8270089285714286,-13.1075439453125,-23.990234375,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,6,0.6127232142857143,-20.791748046875,-29.890625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,7,0.956216078538161,-19.6473388671875,-37.48828125,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,7,0.9970937875600961,-15.53125,-20.828125,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,7,1.060315645658053,-32.953369140625,-49.0458984375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,7,1.0941954392653246,-89.42837524414062,-107.5025634765625,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,7,1.3808945875901442,-14.60577392578125,-28.030609130859375,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,7,1.3516541994535005,-40.33984375,-38.6875,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,7,1.2511426485501802,-29.18212890625,-36.0078125,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,7,1.2483438345102162,-26.1824951171875,-30.2789306640625,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,7,1.393942539508526,-32.6934700012207,-47.217010498046875,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,7,1.5118443415715144,-24.4541015625,-31.7421875,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,8,1.1112518310546875,-24.59912109375,-35.2431640625,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,8,1.3269271850585938,-14.95703125,-24.58203125,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,8,1.584136962890625,-26.995145797729492,-44.566650390625,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,8,1.3253326416015625,-13.81854248046875,-24.41015625,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,8,1.3603363037109375,-20.5740966796875,-29.87890625,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,8,1.3239517211914062,-20.092529296875,-41.8095703125,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,8,1.3700580596923828,-15.72265625,-20.72265625,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,8,1.4790964126586914,-32.14794921875,-60.1572265625,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,8,1.3487472534179688,-79.84735107421875,-102.1778564453125,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,8,1.6715087890625,-14.944839477539062,-29.277587890625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,9,1.0754326714409723,-39.703125,-37.859375,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,9,1.0435655381944444,-25.643402099609375,-36.33984375,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,9,0.78212890625,-21.935821533203125,-31.7686767578125,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,9,0.617724609375,-36.32830810546875,-45.54420471191406,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,9,1.010986328125,-31.513671875,-34.80810546875,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,9,1.0338677300347223,-24.011474609375,-31.774169921875,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,9,1.1338161892361112,-15.6640625,-25.1953125,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,9,1.275634765625,-30.386390686035156,-46.6512451171875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,9,1.00634765625,-14.878890991210938,-25.83935546875,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,9,1.3877631293402777,-26.067138671875,-36.271484375,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,10,1.077197265625,-22.753326416015625,-37.80078125,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,10,1.4697021484375,-15.35546875,-23.23046875,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,10,1.0918801047585227,-40.6787109375,-52.939697265625,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,10,1.3965176669034092,-86.80322265625,-115.07852172851562,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,10,1.78409423828125,-13.40423583984375,-31.73089599609375,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,10,2.1717041015625,-38.814453125,-37.73828125,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,10,1.5047454833984375,-31.489990234375,-40.8125,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,10,2.059967041015625,-22.531982421875,-36.697265625,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,10,1.8862152099609375,-36.51933288574219,-45.43555450439453,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,10,2.2539794921875,-29.015625,-40.3798828125,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,11,1.63671875,-26.7528076171875,-39.276123046875,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,11,1.8326822916666667,-14.625,-24.90234375,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,11,1.5110677083333333,-30.287155151367188,-46.515625,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,11,1.5345052083333333,-15.050895690917969,-26.8836669921875,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,11,0.8828125,-25.785400390625,-37.26611328125,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,11,0.8333333333333334,-22.86126708984375,-43.4609375,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,11,1.3125,-16.224609375,-22.447265625,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,11,1.037109375,-45.77752685546875,-63.872314453125,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,11,1.498046875,-77.67910766601562,-112.00054931640625,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,11,1.0930989583333333,-13.197433471679688,-33.64117431640625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,12,0.710546875,-39.091796875,-37.892578125,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,12,0.90855712890625,-29.5179443359375,-41.0234375,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,12,0.7606898716517857,-24.90234375,-35.843505859375,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,12,0.9662882486979166,-31.822065830230713,-39.49496793746948,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,12,0.80462646484375,-22.1376953125,-32.068359375,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,12,1.4004638671875,-25.94781494140625,-34.27154541015625,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,12,0.61304931640625,-20.4296875,-26.21875,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,12,0.9047393798828125,-30.686646461486816,-48.807899475097656,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,12,1.2396240234375,-14.62335205078125,-25.413330078125,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,12,1.6141143798828126,-22.63427734375,-31.69140625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,13,0.4602847629123264,-24.667144775390625,-43.529296875,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,13,0.40351613362630206,-14.078125,-23.06640625,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,13,0.31939135099712174,-31.0941162109375,-55.8865966796875,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,13,0.39327842310855265,-93.69313049316406,-111.96560668945312,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,13,0.502060784233941,-15.162994384765625,-27.257125854492188,naive
A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,13,0.6202918158637153,-38.47265625,-40.130859375,clairvoyant
A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,13,0.7854249742296007,-30.51531982421875,-38.7109375,naive
A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,13,0.9533733791775174,-24.54345703125,-34.4237060546875,clairvoyant
A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,13,0.5075687832302518,-32.42486381530762,-50.91083335876465,naive
A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,13,0.7148607042100694,-22.705078125,-35.51025390625,clairvoyant
A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,14,1.032147725423177,-28.5133056640625,-35.08404541015625,naive
A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,14,0.9609972635904948,-22.1875,-26.4765625,clairvoyant
A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,14,1.1149698893229167,-30.495315551757812,-50.1492919921875,naive
A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,14,0.8922475179036459,-13.83697509765625,-27.20904541015625,clairvoyant
A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,14,1.1187362670898438,-20.2386474609375,-32.728515625,naive
