,Unnamed: 0,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance,effect_event,cause_rating_count,cause_event,effect_rating_count
1277,1277,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,1,0.6907775185324929,-43.14453125,-40.302734375,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,,,,
1278,1278,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,1,0.7131624221801758,-23.98318099975586,-33.695159912109375,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,,,,
1279,1279,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,1,0.7733579115434126,-19.148345947265625,-31.1220703125,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,,,,
1280,1280,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,2,1.518218994140625,-30.75244140625,-44.1484375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1281,1281,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,2,1.1973724365234375,-16.078125,-31.8837890625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1282,1282,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,2,2.0425889756944446,-46.774261474609375,-56.50390625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1283,1283,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,2,2.4149034288194446,-27.0009765625,-39.8837890625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1284,1284,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,2,1.4585281372070311,-20.453125,-38.5234375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1285,1285,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,2,1.6417999267578125,-13.2108154296875,-32.1875,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1286,1286,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,2,1.6503341674804688,-21.8427734375,-28.875,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1287,1287,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,2,1.623260498046875,-25.37762451171875,-40.41162109375,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1288,1288,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,2,1.4388291358947751,-34.818603515625,-39.93206787109375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1289,1289,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,2,1.4862262725830078,-24.8671875,-36.50390625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75,[131],[9],,
1290,1290,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,3,1.1310546875,-62.308349609375,-74.2408447265625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1291,1291,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,3,1.339599609375,-31.734375,-48.66015625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1292,1292,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,3,0.848583984375,-36.702392578125,-40.40234375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1293,1293,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,3,0.8552734375,-28.19921875,-41.49609375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1294,1294,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,3,0.289306640625,-47.41015625,-43.05859375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1295,1295,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,3,0.358740234375,-23.40106201171875,-31.63372802734375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1296,1296,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,3,0.3995849609375,-19.39013671875,-37.7734375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1297,1297,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,3,0.5472412109375,-36.06689453125,-44.552734375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1298,1298,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,3,0.765380859375,-15.15869140625,-33.90625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1299,1299,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,3,0.556591796875,-49.90751647949219,-55.76953125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1300,1300,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,4,1.6981336805555556,-27.2197265625,-35.697265625,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1301,1301,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,4,1.7561848958333333,-22.734375,-36.9453125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1302,1302,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,4,2.0830620659722223,-16.6966552734375,-32.63671875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1303,1303,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,4,1.9599066840277777,-22.828125,-32.28125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1304,1304,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,4,1.7817925347222223,-22.068359375,-41.0654296875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1305,1305,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,4,1.8045789930555556,-39.98419189453125,-50.1722412109375,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1306,1306,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,4,2.317898220486111,-23.23828125,-37.01953125,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1307,1307,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,4,2.1504991319444446,-98.6103515625,-100.35498046875,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1308,1308,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,4,2.053500705295139,-35.015625,-44.32421875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1309,1309,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,4,2.562771267361111,-36.96484375,-43.28125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,,,,
1310,1310,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,5,0.5863880830652574,-37.9912109375,-53.44140625,naive,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1311,1311,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,5,0.5723320456112132,-48.00390625,-41.61328125,clairvoyant,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1312,1312,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,5,0.3448243982651654,-22.490646362304688,-31.3839111328125,naive,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1313,1313,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,5,0.3821635526769301,-18.609619140625,-40.34375,clairvoyant,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1314,1314,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,5,0.834967669318704,-38.986328125,-47.5390625,naive,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1315,1315,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,5,0.8325967227711397,-15.76123046875,-33.400390625,clairvoyant,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1316,1316,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,5,0.5698439654181985,-49.66044616699219,-56.1572265625,naive,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1317,1317,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,5,0.8221247055951286,-27.9169921875,-35.94140625,clairvoyant,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1318,1318,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,5,0.6093893612132353,-22.390625,-38.8828125,naive,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1319,1319,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,5,0.9741444307215074,-16.6468505859375,-30.83203125,clairvoyant,131,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75,[134],[6],[128],[9]
1320,1320,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,6,0.8282581676136364,-22.916015625,-29.625,naive,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1321,1321,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,6,1.1711647727272727,-21.9580078125,-38.869140625,clairvoyant,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1322,1322,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,6,0.7706853693181818,-39.95733642578125,-47.23406982421875,naive,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1323,1323,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,6,0.7294921875,-23.490234375,-37.3125,clairvoyant,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1324,1324,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,6,0.6537642045454546,-103.21044921875,-103.52392578125,naive,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1325,1325,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,6,0.5191761363636364,-33.806640625,-43.671875,clairvoyant,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1326,1326,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,6,0.4151278409090909,-37.25,-43.7421875,naive,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1327,1327,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,6,0.6292613636363636,-32.8896484375,-41.048828125,clairvoyant,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1328,1328,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,6,0.4857510653409091,-43.513671875,-48.2978515625,naive,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1329,1329,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,6,0.8991477272727273,-25.38421630859375,-31.10235595703125,clairvoyant,132,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1330,1330,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,7,2.0382254464285716,-11.332931518554688,-25.918212890625,naive,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1331,1331,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,7,2.5814732142857144,-36.72412109375,-39.6171875,clairvoyant,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1332,1332,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,7,2.0301339285714284,-12.1328125,-28.1689453125,naive,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1333,1333,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,7,2.3560267857142856,-39.27017974853515,-53.464630126953125,clairvoyant,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1334,1334,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,7,3.5150669642857144,-25.755859375,-32.947265625,naive,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1335,1335,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,7,3.5736607142857144,-11.5,-36.10546875,clairvoyant,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1336,1336,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,7,2.4409877232142856,-14.574325561523438,-28.494140625,naive,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1337,1337,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,7,2.5145786830357144,-15.365234375,-25.41015625,clairvoyant,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1338,1338,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,7,2.796177455357143,-16.84423828125,-35.357421875,naive,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1339,1339,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,7,3.601841517857143,-32.42594909667969,-41.6519775390625,clairvoyant,133,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,,,,
1340,1340,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,8,1.99300537109375,-22.4462890625,-33.041015625,naive,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1341,1341,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,8,1.89766845703125,-52.0458984375,-70.9228515625,clairvoyant,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1342,1342,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,8,1.59400634765625,-25.3984375,-41.44921875,naive,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1343,1343,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,8,1.41851806640625,-24.5853271484375,-35.990234375,clairvoyant,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1344,1344,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,8,1.3919815063476562,-22.640625,-50.58203125,naive,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1345,1345,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,8,1.395365333557129,-43.0771484375,-44.07080078125,clairvoyant,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1346,1346,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,8,1.846881103515625,-25.794189453125,-30.580657958984375,naive,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1347,1347,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,8,1.45245361328125,-10.707000732421877,-27.125,clairvoyant,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1348,1348,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,8,2.201568603515625,-38.04345703125,-41.630859375,naive,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1349,1349,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,8,2.4423919677734376,-12.462890625,-28.7041015625,clairvoyant,134,8.5,8.0,10.0,9.0,6.0,9.0,10.0,8.0,9.0,5.0,8.5,8.0,"[136, 138, 140, 141]","[13, 1, 1, 1]",[131],[6]
1350,1350,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,9,0.7258649553571429,-39.444244384765625,-53.598388671875,naive,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1351,1351,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,9,1.0046037946428572,-25.71484375,-31.42578125,clairvoyant,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1352,1352,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,9,1.3504464285714286,-12.65234375,-37.66796875,naive,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1353,1353,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,9,0.9584263392857144,-14.405721664428713,-28.359375,clairvoyant,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1354,1354,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,9,1.4349888392857142,-15.859375,-24.3203125,naive,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1355,1355,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,9,1.2087053571428572,-17.247802734375,-36.4091796875,clairvoyant,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1356,1356,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,9,1.2779017857142858,-32.578125,-40.0567626953125,naive,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1357,1357,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,9,1.2008928571428572,-22.419921875,-32.16796875,clairvoyant,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1358,1358,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,9,1.2416294642857142,-50.84033203125,-79.154541015625,naive,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1359,1359,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,9,1.2287946428571428,-25.921875,-40.01171875,clairvoyant,135,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,,,,
1360,1360,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,10,1.3523681640625,-22.7012939453125,-41.015380859375,naive,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1361,1361,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,10,1.503399658203125,-17.447265625,-39.9375,clairvoyant,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1362,1362,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,10,1.89970703125,-45.388671875,-43.078125,naive,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1363,1363,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,10,1.69111328125,-21.186111450195312,-26.724525451660156,clairvoyant,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1364,1364,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,10,1.851318359375,-13.851150512695312,-30.3544921875,naive,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1365,1365,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,10,1.9161376953125,-34.152587890625,-38.1484375,clairvoyant,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1366,1366,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,10,1.94544677734375,-10.417724609375,-31.27880859375,naive,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1367,1367,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,10,1.8308837890625,-47.575347900390625,-57.2626953125,clairvoyant,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1368,1368,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,10,1.9468170166015624,-29.47265625,-34.0390625,naive,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1369,1369,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,10,2.1495849609375,-17.1083984375,-34.1953125,clairvoyant,136,7.5,8.5,8.0,10.0,5.0,7.0,9.0,8.0,10.0,7.0,7.5,8.5,"[138, 140, 141]","[2, 1, 1]",[134],[13]
1370,1370,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,11,0.8754806518554688,-16.69915771484375,-35.16796875,naive,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1371,1371,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,11,0.4261220296223958,-20.5625,-29.5078125,clairvoyant,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1372,1372,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,11,0.9261863014914772,-19.1300048828125,-38.58447265625,naive,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1373,1373,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,11,0.6615212180397727,-38.410858154296875,-46.171112060546875,clairvoyant,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1374,1374,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,11,0.768835703531901,-20.1611328125,-33.30859375,naive,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1375,1375,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,11,0.6232198079427084,-62.01611328125,-77.470703125,clairvoyant,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1376,1376,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,11,0.6466878255208334,-29.9296875,-47.78515625,naive,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1377,1377,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,11,0.2087109883626302,-32.49169921875,-41.34765625,clairvoyant,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
